Epico,Historia,Titulo Historia,Data-Lake,Chave,Titulo,Status,Data Criacao,Data Atualizacao,Quantidade Subtarefas,Categoria_Analise
BF3E4-22,BF3E4-2568,[COMERCIAL - 46] New Vehicle - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2574,3.1 DataMart_CustomerSurvey.tb_nv_brasil_flua,Open,2026-03-10T19:01:04.740-0300,2026-03-10T19:01:04.934-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2568,[COMERCIAL - 46] New Vehicle - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2573,[3] DAG - data-lake-commercial-customersurvey-nv-brasil-flua,Open,2026-03-10T19:01:03.567-0300,2026-03-10T19:01:03.761-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2568,[COMERCIAL - 46] New Vehicle - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2572,2.1 DataMart_CustomerSurvey.tb_nv_brasil_ex_p,Open,2026-03-10T19:01:01.908-0300,2026-03-10T19:01:02.146-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2568,[COMERCIAL - 46] New Vehicle - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2571,[2] DAG - data-lake-commercial-customersurvey-nv-brasil-ex-p,Open,2026-03-10T19:01:00.640-0300,2026-03-10T19:01:00.819-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2568,[COMERCIAL - 46] New Vehicle - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2570,1.1 DataMart_CustomerSurvey.tb_nv_brasil_ex_f,Open,2026-03-10T19:00:59.490-0300,2026-03-10T19:00:59.676-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2568,[COMERCIAL - 46] New Vehicle - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2569,[1] DAG - data-lake-commercial-customersurvey-nv-brasil-ex-f,Open,2026-03-10T19:00:58.333-0300,2026-03-10T19:00:58.481-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2596,2.3 Staging_CustomerSurvey.tb_blacklist_plan_de_ahorro,Open,2026-03-10T19:01:46.827-0300,2026-03-10T19:01:46.987-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2595,2.2 Staging_CustomerSurvey.tb_plan_de_ahorro_ex_p,Open,2026-03-10T19:01:45.779-0300,2026-03-10T19:01:45.949-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2594,1.6 GCS: entrada-customer-survey-non-prod/plan_de_ahorro_ex_p/,Open,2026-03-10T19:01:42.201-0300,2026-03-10T19:01:42.382-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2593,1.5 GCS: entrada-customer-survey-non-prod/plan_de_ahorro_ex_f/,Open,2026-03-10T19:01:40.608-0300,2026-03-10T19:01:40.773-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2592,1.4 Cloud Function: fn_file_move_Plan_de_Ahorro_Ex_P_s3_to_gcs,Open,2026-03-10T19:01:39.459-0300,2026-03-10T19:01:39.605-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2591,1.3 Cloud Function: fn_file_move_Plan_de_Ahorro_Ex_F_s3_to_gcs,Open,2026-03-10T19:01:38.145-0300,2026-03-10T19:01:38.313-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2590,1.2 DAG: data-lake-commercial-transferencia_plan_de_ahorro_ex_p_s3_gcp,Open,2026-03-10T19:01:37.003-0300,2026-03-10T19:01:37.154-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2567,[QA] Testes / Data Quality,Open,2026-03-10T19:00:51.750-0300,2026-03-10T19:00:51.921-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2566,3.2 vw_as_br_ex_p,Open,2026-03-10T19:00:50.453-0300,2026-03-10T19:00:50.637-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2565,3.1 vw_as_br_ex_f,Open,2026-03-10T19:00:48.959-0300,2026-03-10T19:01:48.864-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2564,[3] Views Analíticas,Open,2026-03-10T19:00:47.334-0300,2026-03-10T19:01:48.204-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2563,2.1 DataMart_CustomerSurvey.tb_as_brasil_ex_p,Open,2026-03-10T19:00:45.800-0300,2026-03-10T19:01:44.657-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2562,[2] DAG - data-lake-commercial-customersurvey-as-brasil-ex-p,Open,2026-03-10T19:00:44.419-0300,2026-03-10T19:01:43.601-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2561,1.1 DataMart_CustomerSurvey.tb_as_brasil_ex_f,Open,2026-03-10T19:00:43.124-0300,2026-03-10T19:01:36.251-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2559,[COMERCIAL - 45] After Sales - Brasil - TAMANHO: M,COMERCIAL,BF3E4-2560,[1] DAG - data-lake-commercial-customersurvey-as-brasil-ex-f,Open,2026-03-10T19:00:41.918-0300,2026-03-10T19:01:35.556-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2558,[QA] Testes / Data Quality,Open,2026-03-10T19:00:35.857-0300,2026-03-10T19:00:36.023-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2557,6.2 vw_as_arg_ex_p,Open,2026-03-10T19:00:34.570-0300,2026-03-10T19:00:34.741-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2556,6.1 vw_as_arg_ex_f,Open,2026-03-10T19:00:33.086-0300,2026-03-10T19:00:33.231-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2555,[6] Views Analíticas,Open,2026-03-10T19:00:31.605-0300,2026-03-10T19:00:31.779-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2554,4.1 DataMart_CustomerSurvey.tb_as_argentina_ex_p,Open,2026-03-10T19:00:29.980-0300,2026-03-10T19:00:30.139-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2553,[4] DAG - data-lake-commercial-customersurvey-as-argentina-ex-p,Open,2026-03-10T19:00:28.666-0300,2026-03-10T19:00:28.868-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2552,3.1 DataMart_CustomerSurvey.tb_as_argentina_ex_f,Open,2026-03-10T19:00:27.499-0300,2026-03-10T19:00:27.667-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2551,[3] DAG - data-lake-commercial-customersurvey-as-argentina-ex-f,Open,2026-03-10T19:00:26.092-0300,2026-03-10T19:00:26.343-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2550,2.3 Staging_CustomerSurvey.tb_as_chile_ex_p,Open,2026-03-10T19:00:24.867-0300,2026-03-10T19:00:25.045-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2549,2.2 Staging_CustomerSurvey.tb_as_argentina_ex_p,Open,2026-03-10T19:00:23.675-0300,2026-03-10T19:00:23.859-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2548,2.1 Staging_CustomerSurvey.tb_as_argentina_ex_f,Open,2026-03-10T19:00:22.448-0300,2026-03-10T19:00:22.639-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2547,[2] Cloud Function Event-Driven - fn_load_gcs_bgq_ecs,Open,2026-03-10T19:00:21.185-0300,2026-03-10T19:00:21.332-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2546,1.3 GCS: entrada-customer-survey-non-prod/as_argentina_ex_f/,Open,2026-03-10T19:00:19.902-0300,2026-03-10T19:00:20.082-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2545,1.2 Cloud Function: fn_file_move_LinkEntry_Ex_P_s3_to_gcs,Open,2026-03-10T19:00:18.650-0300,2026-03-10T19:00:18.849-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2544,1.1 DAG: data-lake-commercial-transferencia_as_arg_ex_f_s3_gcp,Open,2026-03-10T19:00:17.392-0300,2026-03-10T19:00:17.556-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2542,[COMERCIAL - 44] After Sales - Argentina e Chile - TAMANHO: G,COMERCIAL,BF3E4-2543,[1] DAG - data-lake-commercial-transferencia_as_arg_ex_f_s3_gcp,Open,2026-03-10T19:00:16.156-0300,2026-03-10T19:00:16.350-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2527,[COMERCIAL - 43] Metadados e Controle - TAMANHO: G,COMERCIAL,BF3E4-2541,[QA] Testes / Data Quality,Open,2026-03-10T19:00:09.783-0300,2026-03-10T19:00:09.951-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2527,[COMERCIAL - 43] Metadados e Controle - TAMANHO: G,COMERCIAL,BF3E4-2540,3.8 vw_csiclube_questionario_long,Open,2026-03-10T19:00:07.934-0300,2026-03-10T19:00:08.176-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2527,[COMERCIAL - 43] Metadados e Controle - TAMANHO: G,COMERCIAL,BF3E4-2539,3.7 vw_csiclube_log,Open,2026-03-10T19:00:05.727-0300,2026-03-10T19:00:05.910-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2527,[COMERCIAL - 43] Metadados e Controle - TAMANHO: G,COMERCIAL,BF3E4-2538,3.6 vw_csimont_questionario_indicadores,Open,2026-03-10T19:00:03.688-0300,2026-03-10T19:00:03.925-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2527,[COMERCIAL - 43] Metadados e Controle - TAMANHO: G,COMERCIAL,BF3E4-2537,3.5 vw_csimont_pergunta,Open,2026-03-10T19:00:01.787-0300,2026-03-10T19:00:02.057-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2527,[COMERCIAL - 43] Metadados e Controle - TAMANHO: G,COMERCIAL,BF3E4-2536,3.4 vw_csimont_cabecalho,Open,2026-03-10T19:00:00.261-0300,2026-03-10T19:00:00.447-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2527,[COMERCIAL - 43] Metadados e Controle - TAMANHO: G,COMERCIAL,BF3E4-2535,3.3 vw_csiclube_questionario_long,Open,2026-03-10T18:59:58.887-0300,2026-03-10T18:59:59.143-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2527,[COMERCIAL - 43] Metadados e Controle - TAMANHO: G,COMERCIAL,BF3E4-2534,3.2 vw_csivmont_pergunta,Open,2026-03-10T18:59:57.697-0300,2026-03-10T18:59:57.889-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2527,[COMERCIAL - 43] Metadados e Controle - TAMANHO: G,COMERCIAL,BF3E4-2533,3.1 vw_csivmont_cabecalho,Open,2026-03-10T18:59:56.519-0300,2026-03-10T18:59:56.671-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2527,[COMERCIAL - 43] Metadados e Controle - TAMANHO: G,COMERCIAL,BF3E4-2532,[3] Views Analíticas CSI Vendas,Open,2026-03-10T18:59:55.326-0300,2026-03-10T18:59:55.475-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2527,[COMERCIAL - 43] Metadados e Controle - TAMANHO: G,COMERCIAL,BF3E4-2531,2.1 Analytics_CSIClubeBR_Restricted.tb_csiclube_metadados,Open,2026-03-10T18:59:54.154-0300,2026-03-10T18:59:54.337-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2527,[COMERCIAL - 43] Metadados e Controle - TAMANHO: G,COMERCIAL,BF3E4-2530,[2] DAG - data-lake-commercial-carga-analytics-csiclube-metadados,Open,2026-03-10T18:59:52.971-0300,2026-03-10T18:59:53.112-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2527,[COMERCIAL - 43] Metadados e Controle - TAMANHO: G,COMERCIAL,BF3E4-2529,1.1 Staging_CSIClubeBR.tb_csiclube_metadados,Open,2026-03-10T18:59:51.707-0300,2026-03-10T18:59:51.952-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2527,[COMERCIAL - 43] Metadados e Controle - TAMANHO: G,COMERCIAL,BF3E4-2528,[1] Cloud Function - fn_load_gcs_bgq_csiclube (Metadados),Open,2026-03-10T18:59:50.502-0300,2026-03-10T18:59:50.662-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2526,[QA] Testes / Data Quality,Open,2026-03-10T18:59:45.081-0300,2026-03-10T18:59:45.257-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2525,9.2 Staging_CSIClubeBR.tb_csimontvercod,Open,2026-03-10T18:59:43.792-0300,2026-03-10T18:59:43.985-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2524,9.1 Staging_CSIClubeBR.tb_csimontcodif,Open,2026-03-10T18:59:42.585-0300,2026-03-10T18:59:42.737-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2523,[9] Cloud Function - fn_load_gcs_bgq_csiclube (Staging Complementar),Open,2026-03-10T18:59:41.484-0300,2026-03-10T18:59:41.668-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2522,8.1 DataMart_CSIClubeBR.tb_csimont_verbalizacao_codificacao,Open,2026-03-10T18:59:40.267-0300,2026-03-10T18:59:40.425-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2521,[8] DAG - data-lake-commercial-carga-datamart-clube-csimontverbalizacaocodif,Open,2026-03-10T18:59:38.815-0300,2026-03-10T18:59:38.980-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2520,7.1 DataMart_CSIClubeBR.tb_cancelamento,Open,2026-03-10T18:59:37.543-0300,2026-03-10T18:59:37.700-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2519,[7] DAG - data-lake-commercial-carga-datamart-clube-csimontcancelamento,Open,2026-03-10T18:59:36.358-0300,2026-03-10T18:59:36.526-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2518,6.1 DataMart_CSIClubeBR.tb_csimont_verbalizacao,Open,2026-03-10T18:59:35.078-0300,2026-03-10T18:59:35.256-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2517,[6] DAG - data-lake-commercial-carga-datamart-clube-csimontverbalizacao,Open,2026-03-10T18:59:33.853-0300,2026-03-10T18:59:34.034-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2516,5.1 DataMart_CSIClubeBR.tb_csimont_questionario,Open,2026-03-10T18:59:32.612-0300,2026-03-10T18:59:32.790-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2515,[5] DAG - data-lake-commercial-carga-datamart-clube-csimontquestionario,Open,2026-03-10T18:59:31.382-0300,2026-03-10T18:59:31.545-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2514,4.1 DataMart_CSIClubeBR.tb_csimont_cabecalho,Open,2026-03-10T18:59:30.067-0300,2026-03-10T18:59:30.296-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2513,[4] DAG - data-lake-commercial-carga-datamart-clube-csimontcabecalho,Open,2026-03-10T18:59:28.865-0300,2026-03-10T18:59:29.034-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2512,3.1 DataMart_CSIClubeBR.tb_csimont_agrupamento,Open,2026-03-10T18:59:27.365-0300,2026-03-10T18:59:27.620-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2511,[3] DAG - data-lake-commercial-carga-datamart-clube-csimontagrupamento,Open,2026-03-10T18:59:26.214-0300,2026-03-10T18:59:26.358-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2510,2.1 DataMart_CSIClubeBR.tb_csimont_item_resposta,Open,2026-03-10T18:59:25.052-0300,2026-03-10T18:59:25.206-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2509,[2] DAG - data-lake-commercial-carga-datamart-clube-csimontresposta,Open,2026-03-10T18:59:23.963-0300,2026-03-10T18:59:24.123-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2508,1.1 DataMart_CSIClubeBR.tb_csimont_pergunta,Open,2026-03-10T18:59:22.683-0300,2026-03-10T18:59:22.871-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2506,[COMERCIAL - 42] CSI Pós-Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2507,[1] DAG - data-lake-commercial-carga-datamart-clube-csimontpergunta,Open,2026-03-10T18:59:21.426-0300,2026-03-10T18:59:21.584-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2493,[COMERCIAL - 41] CSI Pós-Vendas - Staging Base - TAMANHO: G,COMERCIAL,BF3E4-2505,[QA] Testes / Data Quality,Open,2026-03-10T18:59:14.379-0300,2026-03-10T18:59:14.539-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2493,[COMERCIAL - 41] CSI Pós-Vendas - Staging Base - TAMANHO: G,COMERCIAL,BF3E4-2504,1.10 Staging_CSIClubeBR.tb_csimontsubgrp,Open,2026-03-10T18:59:13.227-0300,2026-03-10T18:59:13.407-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2493,[COMERCIAL - 41] CSI Pós-Vendas - Staging Base - TAMANHO: G,COMERCIAL,BF3E4-2503,1.9 Staging_CSIClubeBR.tb_csimontgrp,Open,2026-03-10T18:59:11.598-0300,2026-03-10T18:59:11.791-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2493,[COMERCIAL - 41] CSI Pós-Vendas - Staging Base - TAMANHO: G,COMERCIAL,BF3E4-2502,1.8 Staging_CSIClubeBR.tb_csimontcancel,Open,2026-03-10T18:59:10.142-0300,2026-03-10T18:59:10.324-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2493,[COMERCIAL - 41] CSI Pós-Vendas - Staging Base - TAMANHO: G,COMERCIAL,BF3E4-2501,1.7 Staging_CSIClubeBR.tb_csimontqcomp_parcial,Open,2026-03-10T18:59:08.900-0300,2026-03-10T18:59:09.122-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2493,[COMERCIAL - 41] CSI Pós-Vendas - Staging Base - TAMANHO: G,COMERCIAL,BF3E4-2500,1.6 Staging_CSIClubeBR.tb_csimontqcomp,Open,2026-03-10T18:59:07.667-0300,2026-03-10T18:59:07.839-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2493,[COMERCIAL - 41] CSI Pós-Vendas - Staging Base - TAMANHO: G,COMERCIAL,BF3E4-2499,1.5 Staging_CSIClubeBR.tb_csimontverb,Open,2026-03-10T18:59:06.191-0300,2026-03-10T18:59:06.362-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2493,[COMERCIAL - 41] CSI Pós-Vendas - Staging Base - TAMANHO: G,COMERCIAL,BF3E4-2498,1.4 Staging_CSIClubeBR.tb_csimontqresp,Open,2026-03-10T18:59:04.678-0300,2026-03-10T18:59:04.848-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2493,[COMERCIAL - 41] CSI Pós-Vendas - Staging Base - TAMANHO: G,COMERCIAL,BF3E4-2497,1.3 Staging_CSIClubeBR.tb_csimontresp,Open,2026-03-10T18:59:03.188-0300,2026-03-10T18:59:03.369-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2493,[COMERCIAL - 41] CSI Pós-Vendas - Staging Base - TAMANHO: G,COMERCIAL,BF3E4-2496,1.2 Staging_CSIClubeBR.tb_csimontper,Open,2026-03-10T18:59:01.890-0300,2026-03-10T18:59:02.069-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2493,[COMERCIAL - 41] CSI Pós-Vendas - Staging Base - TAMANHO: G,COMERCIAL,BF3E4-2495,1.1 Staging_CSIClubeBR.tb_csimontqagrup,Open,2026-03-10T18:59:00.797-0300,2026-03-10T18:59:00.968-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2493,[COMERCIAL - 41] CSI Pós-Vendas - Staging Base - TAMANHO: G,COMERCIAL,BF3E4-2494,[1] Cloud Function - fn_load_gcs_bgq_csiclube (CSI Pós-Vendas Base),Open,2026-03-10T18:58:59.159-0300,2026-03-10T18:58:59.333-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2472,[COMERCIAL - 40] CSI Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2492,[QA] Testes / Data Quality,Open,2026-03-10T18:58:52.913-0300,2026-03-10T18:58:53.132-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2472,[COMERCIAL - 40] CSI Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2491,9.2 Staging_CSIClubeBR.tb_csivmontvercod,Open,2026-03-10T18:58:51.803-0300,2026-03-10T18:58:51.956-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2472,[COMERCIAL - 40] CSI Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2490,9.1 Staging_CSIClubeBR.tb_csivmontcodif,Open,2026-03-10T18:58:50.355-0300,2026-03-10T18:58:50.483-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2472,[COMERCIAL - 40] CSI Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2489,[9] Cloud Function - fn_load_gcs_bgq_csiclube (Staging Complementar),Open,2026-03-10T18:58:49.207-0300,2026-03-10T18:58:49.383-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2472,[COMERCIAL - 40] CSI Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2488,8.1 DataMart_CSIClubeBR.tb_csivmont_verbalizacao_codificacao,Open,2026-03-10T18:58:47.916-0300,2026-03-10T18:58:48.088-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2472,[COMERCIAL - 40] CSI Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2487,[8] DAG - data-lake-commercial-carga-datamart-clube-csivmontverbalizacaocodif,Open,2026-03-10T18:58:46.782-0300,2026-03-10T18:58:46.952-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2472,[COMERCIAL - 40] CSI Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2486,7.1 DataMart_CSIClubeBR.tb_cancelamento,Open,2026-03-10T18:58:45.581-0300,2026-03-10T18:58:45.724-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2472,[COMERCIAL - 40] CSI Vendas - DataMart - TAMANHO: G,COMERCIAL,BF3E4-2485,[7] DAG - data-lake-commercial-carga-datamart-clube-csivmontcancelamento,Open,2026-03-10T18:58:44.366-0300,2026-03-10T18:58:44.551-0300,0,Desenvolvimento/Outros
